external_id,name,description,address,suburb,state,postcode,country,lat,lng,schedule,phone,email,website,source_url
marketsandfairs:boundary-street-markets,Boundary Street Markets,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4101,,QLD,4101,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Boundary-Street-Markets
marketsandfairs:bam-markets-beach-arts-music,"BAM MARKETS - BEACH, ARTS, MUSIC","Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4680,,QLD,4680,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BAM-MARKETS-BEACH-ARTS-MUSIC
marketsandfairs:arcade-car-park-market-rockhampton,ARCADE CAR PARK MARKET ROCKHAMPTON,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",Rockhampton City QLD 4700,Rockhampton City,QLD,4700,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/ARCADE-CAR-PARK-MARKET-ROCKHAMPTON
marketsandfairs:goodna-jacaranda-festival,Goodna Jacaranda Festival,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.","Evan Marginson Park, 49 Woogaroo Street, Goodna QLD 4300",Goodna,QLD,4300,Australia,-27.6066346,152.9006111,Friday and concluding at 10PM,+6146572597,stalls@jacarandafestival.au,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Goodna-Jacaranda-Festival
marketsandfairs:beenleigh-early-bird-markets,BEENLEIGH EARLY BIRD MARKETS,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4207,,QLD,4207,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BEENLEIGH-EARLY-BIRD-MARKETS
marketsandfairs:bardon-community-market,BARDON COMMUNITY MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4065,,QLD,4065,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BARDON-COMMUNITY-MARKET
marketsandfairs:brisbane-night-market,BRISBANE NIGHT MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",Rocklea QLD 4106,Rocklea,QLD,4106,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BRISBANE-NIGHT-MARKET
marketsandfairs:bowens-lions-market,BOWENS LIONS MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4805,,QLD,4805,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BOWENS-LIONS-MARKET
marketsandfairs:airlie-beach-markets,AIRLIE BEACH MARKETS,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4802,,QLD,4802,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/AIRLIE-BEACH-MARKETS
marketsandfairs:apollonian-hotel-markets,Apollonian Hotel Markets,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4565,,QLD,4565,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Apollonian-Hotel-Markets
marketsandfairs:atherton-market,ATHERTON MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",Atherton QLD 4883,Atherton,QLD,4883,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/ATHERTON-MARKET
marketsandfairs:bazaar-racecourse-market,Bazaar Racecourse Market,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4551,,QLD,4551,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Bazaar-Racecourse-Market
marketsandfairs:brisbane-marketplace-sunday-discovery-market,BRISBANE MARKETPLACE: Sunday Discovery Market,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4106,,QLD,4106,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BRISBANE-MARKETPLACE-Sunday-Discovery-Market
marketsandfairs:billycart-markets-sandgate,Billycart Markets - Sandgate,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4017,,QLD,4017,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Billycart-Markets-Sandgate
marketsandfairs:beenleigh-showground-market,BEENLEIGH SHOWGROUND MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4207,,QLD,4207,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BEENLEIGH-SHOWGROUND-MARKET
marketsandfairs:4207-indoor-markets,4207 Indoor Markets,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",Beenleigh QLD 4207,Beenleigh,QLD,4207,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/4207-Indoor-Markets
marketsandfairs:brisbane-marketplace-saturday-fresh-market,Brisbane MarketPlace: Saturday Fresh Market,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",Rocklea QLD 4106,Rocklea,QLD,4106,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Brisbane-MarketPlace-Saturday-Fresh-Market
marketsandfairs:bell-park-markets,BELL PARK MARKETS,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4710,,QLD,4710,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BELL-PARK-MARKETS
marketsandfairs:boonah-country-markets,BOONAH COUNTRY MARKETS,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",QLD 4310,,QLD,4310,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BOONAH-COUNTRY-MARKETS
marketsandfairs:barmera-main-street-market,BARMERA MAIN STREET MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5345,,SA,5345,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BARMERA-MAIN-STREET-MARKET
marketsandfairs:adelaide-central-market,ADELAIDE CENTRAL MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5000,,SA,5000,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/ADELAIDE-CENTRAL-MARKET
marketsandfairs:blackwood-art-craft-market,BLACKWOOD ART & CRAFT MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5051,,SA,5051,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BLACKWOOD-ART-CRAFT-MARKET
marketsandfairs:green-light-organic-market-willunga,Green Light Organic Market Willunga,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",Willunga SA 5172,Willunga,SA,5172,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Green-Light-Organic-Market-Willunga
marketsandfairs:adelaide-hills-farmers-market-2,Adelaide Hills Farmers Market,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",Mount Barker SA 5251,,SA,5251,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Adelaide-Hills-Farmers-Market-2
marketsandfairs:angaston-market,ANGASTON MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",Angaston SA 5353,Angaston,SA,5353,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/ANGASTON-MARKET
marketsandfairs:adelaide-night-market,ADELAIDE NIGHT MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5000,,SA,5000,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/ADELAIDE-NIGHT-MARKET
marketsandfairs:gawler-lions-station-market,GAWLER LIONS STATION MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5118,,SA,5118,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/GAWLER-LIONS-STATION-MARKET
marketsandfairs:adelaide-showground-farmers-market,ADELAIDE SHOWGROUND FARMERS MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5034,,SA,5034,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/ADELAIDE-SHOWGROUND-FARMERS-MARKET
marketsandfairs:community-market-kangaroo-island,Community Market - Kangaroo Island,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5220,,SA,5220,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Community-Market-Kangaroo-Island
marketsandfairs:fishermans-wharf-market,FISHERMAN'S WHARF MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",Port Adelaide SA 5015,Port Adelaide,SA,5015,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/FISHERMANS-WHARF-MARKET
marketsandfairs:beachfront-twilight-markets-at-seacliff,BEACHFRONT TWILIGHT MARKETS AT SEACLIFF,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",3/1741 Pittwater Road,,SA,1741,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BEACHFRONT-TWILIGHT-MARKETS-AT-SEACLIFF
marketsandfairs:farmers-markets-kangaroo-island,Farmers Markets - Kangaroo Island,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5220,,SA,5220,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Farmers-Markets-Kangaroo-Island
marketsandfairs:gilles-street-market,GILLES STREET MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5086,,SA,5086,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/GILLES-STREET-MARKET
marketsandfairs:fullarton-market,FULLARTON MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5063,,SA,5063,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/FULLARTON-MARKET
marketsandfairs:barker-market,Barker Market,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5255,,SA,5255,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Barker-Market
marketsandfairs:goolwa-wharf-market,GOOLWA WHARF MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5214,,SA,5214,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/GOOLWA-WHARF-MARKET
marketsandfairs:elizabeth-grove-community-market,Elizabeth Grove Community Market,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5112,,SA,5112,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Elizabeth-Grove-Community-Market
marketsandfairs:farm-produce-market,FARM PRODUCE MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5211,,SA,5211,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/FARM-PRODUCE-MARKET
marketsandfairs:gepps-cross-sunday-treasure-market,GEPPS CROSS SUNDAY TREASURE MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",SA 5094,,SA,5094,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/GEPPS-CROSS-SUNDAY-TREASURE-MARKET
marketsandfairs:bumps-bubs-beyond-markets,BUMPS BUBS & BEYOND MARKETS,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",TAS 7307,,TAS,7307,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BUMPS-BUBS-BEYOND-MARKETS
marketsandfairs:bream-creek-farmers-market,BREAM CREEK FARMERS MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",Bream Creek TAS 7175,Bream Creek,TAS,7175,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BREAM-CREEK-FARMERS-MARKET
marketsandfairs:brookfield-twilight-market,Brookfield Twilight Market,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",TAS 7054,,TAS,7054,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Brookfield-Twilight-Market
marketsandfairs:all-saints-market,All Saints Market,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",South Hobart TAS 7004,South Hobart,TAS,7004,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/All-Saints-Market
marketsandfairs:avalon-market,AVALON MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",TAS 7250,,TAS,7250,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/AVALON-MARKET
marketsandfairs:devonport-farmers-market,DEVONPORT FARMERS MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",TAS 7310,,TAS,7310,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/DEVONPORT-FARMERS-MARKET
marketsandfairs:brighton-market,BRIGHTON MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",Pontville TAS 7030,,TAS,7030,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BRIGHTON-MARKET
marketsandfairs:bushy-park-community-market,BUSHY PARK COMMUNITY MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",TAS 7140,,TAS,7140,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BUSHY-PARK-COMMUNITY-MARKET
marketsandfairs:deloraine-market,Deloraine Market,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",TAS 7304,,TAS,7304,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Deloraine-Market
marketsandfairs:claude-rd-market,CLAUDE RD MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",TAS 7306,,TAS,7306,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/CLAUDE-RD-MARKET
marketsandfairs:deloriane-market,DELORIANE MARKET,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",TAS 7304,,TAS,7304,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/DELORIANE-MARKET
marketsandfairs:burnie-farmers-markets,BURNIE FARMERS MARKETS,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",TAS 7320,,TAS,7320,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BURNIE-FARMERS-MARKETS
marketsandfairs:burnie-farmers-market-country,BURNIE FARMERS MARKET & COUNTRY,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",TAS 7320,,TAS,7320,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/BURNIE-FARMERS-MARKET-COUNTRY
marketsandfairs:cradle-coast-farmers-market,Cradle Coast Farmers Market,"Australian Markets & Fairs Magazine carries a wealth of information, ideas and articles on all aspects of the market industry in a format available nowhere else, and is uniquely geared to carry display and classified advertising that reaches stallholders and the market-going public.",TAS 7315,,TAS,7315,Australia,,,Mon-Fri 9am,+6146572597,,https://www.eway.com.au/secure-site-seal?i=13&s=3&pid=b62ce594-da7c-4630-8fa0-2c837ba72b1c&theme=0,https://www.marketsandfairs.com.au/Market/Cradle-Coast-Farmers-Market
